season,team_code,franchise_code,team_name,data_source
2023,DET,DET,Detroit Lions,nflverse_schedules
2023,GB,GB,Green Bay Packers,nflverse_schedules
2023,HOU,HOU,Houston Texans,nflverse_schedules
2023,IND,IND,Indianapolis Colts,nflverse_schedules
2023,JAX,JAX,Jacksonville Jaguars,nflverse_schedules
2023,KC,KC,Kansas City Chiefs,nflverse_schedules
2023,LAC,LAC,Los Angeles Chargers,nflverse_schedules
2023,LA,LAR,Los Angeles Rams,nflverse_schedules
2023,LV,LV,Las Vegas Raiders,nflverse_schedules
2023,MIA,MIA,Miami Dolphins,nflverse_schedules
2023,MIN,MIN,Minnesota Vikings,nflverse_schedules
2023,NE,NE,New England Patriots,nflverse_schedules
2023,NO,NO,New Orleans Saints,nflverse_schedules
2023,NYG,NYG,New York Giants,nflverse_schedules
2023,NYJ,NYJ,New York Jets,nflverse_schedules
2023,PHI,PHI,Philadelphia Eagles,nflverse_schedules
2023,PIT,PIT,Pittsburgh Steelers,nflverse_schedules
2023,SEA,SEA,Seattle Seahawks,nflverse_schedules
2023,SF,SF,San Francisco 49ers,nflverse_schedules
2023,TB,TB,Tampa Bay Buccaneers,nflverse_schedules
2023,TEN,TEN,Tennessee Titans,nflverse_schedules
2023,WAS,WAS,Washington Commanders,nflverse_schedules
2024,ARI,ARI,Arizona Cardinals,nflverse_schedules
2024,ATL,ATL,Atlanta Falcons,nflverse_schedules
2024,BAL,BAL,Baltimore Ravens,nflverse_schedules
2024,BUF,BUF,Buffalo Bills,nflverse_schedules
2024,CAR,CAR,Carolina Panthers,nflverse_schedules
2024,CHI,CHI,Chicago Bears,nflverse_schedules
2024,CIN,CIN,Cincinnati Bengals,nflverse_schedules
2024,CLE,CLE,Cleveland Browns,nflverse_schedules
2024,DAL,DAL,Dallas Cowboys,nflverse_schedules
2024,DEN,DEN,Denver Broncos,nflverse_schedules
2024,DET,DET,Detroit Lions,nflverse_schedules
2024,GB,GB,Green Bay Packers,nflverse_schedules
2024,HOU,HOU,Houston Texans,nflverse_schedules
2024,IND,IND,Indianapolis Colts,nflverse_schedules
2024,JAX,JAX,Jacksonville Jaguars,nflverse_schedules
2024,KC,KC,Kansas City Chiefs,nflverse_schedules
2024,LAC,LAC,Los Angeles Chargers,nflverse_schedules
2024,LA,LAR,Los Angeles Rams,nflverse_schedules
2024,LV,LV,Las Vegas Raiders,nflverse_schedules
2024,MIA,MIA,Miami Dolphins,nflverse_schedules
2024,MIN,MIN,Minnesota Vikings,nflverse_schedules
2024,NE,NE,New England Patriots,nflverse_schedules
2024,NO,NO,New Orleans Saints,nflverse_schedules
2024,NYG,NYG,New York Giants,nflverse_schedules
2024,NYJ,NYJ,New York Jets,nflverse_schedules
2024,PHI,PHI,Philadelphia Eagles,nflverse_schedules
2024,PIT,PIT,Pittsburgh Steelers,nflverse_schedules
2024,SEA,SEA,Seattle Seahawks,nflverse_schedules
2024,SF,SF,San Francisco 49ers,nflverse_schedules
2024,TB,TB,Tampa Bay Buccaneers,nflverse_schedules
2024,TEN,TEN,Tennessee Titans,nflverse_schedules
2024,WAS,WAS,Washington Commanders,nflverse_schedules
2025,ARI,ARI,Arizona Cardinals,nflverse_schedules
2025,ATL,ATL,Atlanta Falcons,nflverse_schedules
2025,BAL,BAL,Baltimore Ravens,nflverse_schedules
2025,BUF,BUF,Buffalo Bills,nflverse_schedules
2025,CAR,CAR,Carolina Panthers,nflverse_schedules
2025,CHI,CHI,Chicago Bears,nflverse_schedules
2025,CIN,CIN,Cincinnati Bengals,nflverse_schedules
2025,CLE,CLE,Cleveland Browns,nflverse_schedules
2025,DAL,DAL,Dallas Cowboys,nflverse_schedules
2025,DEN,DEN,Denver Broncos,nflverse_schedules
2025,DET,DET,Detroit Lions,nflverse_schedules
2025,GB,GB,Green Bay Packers,nflverse_schedules
2025,HOU,HOU,Houston Texans,nflverse_schedules
2025,IND,IND,Indianapolis Colts,nflverse_schedules
2025,JAX,JAX,Jacksonville Jaguars,nflverse_schedules
2025,KC,KC,Kansas City Chiefs,nflverse_schedules
2025,LAC,LAC,Los Angeles Chargers,nflverse_schedules
2025,LA,LAR,Los Angeles Rams,nflverse_schedules
2025,LV,LV,Las Vegas Raiders,nflverse_schedules
2025,MIA,MIA,Miami Dolphins,nflverse_schedules
2025,MIN,MIN,Minnesota Vikings,nflverse_schedules
2025,NE,NE,New England Patriots,nflverse_schedules
2025,NO,NO,New Orleans Saints,nflverse_schedules
2025,NYG,NYG,New York Giants,nflverse_schedules
2025,NYJ,NYJ,New York Jets,nflverse_schedules
2025,PHI,PHI,Philadelphia Eagles,nflverse_schedules
2025,PIT,PIT,Pittsburgh Steelers,nflverse_schedules
2025,SEA,SEA,Seattle Seahawks,nflverse_schedules
2025,SF,SF,San Francisco 49ers,nflverse_schedules
2025,TB,TB,Tampa Bay Buccaneers,nflverse_schedules
2025,TEN,TEN,Tennessee Titans,nflverse_schedules
2025,WAS,WAS,Washington Commanders,nflverse_schedules
2026,ARI,ARI,Arizona Cardinals,nflverse_schedules
2026,ATL,ATL,Atlanta Falcons,nflverse_schedules
2026,BAL,BAL,Baltimore Ravens,nflverse_schedules
2026,BUF,BUF,Buffalo Bills,nflverse_schedules
2026,CAR,CAR,Carolina Panthers,nflverse_schedules
2026,CHI,CHI,Chicago Bears,nflverse_schedules
2026,CIN,CIN,Cincinnati Bengals,nflverse_schedules
2026,CLE,CLE,Cleveland Browns,nflverse_schedules
2026,DAL,DAL,Dallas Cowboys,nflverse_schedules
2026,DEN,DEN,Denver Broncos,nflverse_schedules
2026,DET,DET,Detroit Lions,nflverse_schedules
2026,GB,GB,Green Bay Packers,nflverse_schedules
2026,HOU,HOU,Houston Texans,nflverse_schedules
2026,IND,IND,Indianapolis Colts,nflverse_schedules
2026,JAX,JAX,Jacksonville Jaguars,nflverse_schedules
2026,KC,KC,Kansas City Chiefs,nflverse_schedules
2026,LAC,LAC,Los Angeles Chargers,nflverse_schedules
2026,LA,LAR,Los Angeles Rams,nflverse_schedules
2026,LV,LV,Las Vegas Raiders,nflverse_schedules
2026,MIA,MIA,Miami Dolphins,nflverse_schedules
2026,MIN,MIN,Minnesota Vikings,nflverse_schedules
2026,NE,NE,New England Patriots,nflverse_schedules
2026,NO,NO,New Orleans Saints,nflverse_schedules
2026,NYG,NYG,New York Giants,nflverse_schedules
2026,NYJ,NYJ,New York Jets,nflverse_schedules
2026,PHI,PHI,Philadelphia Eagles,nflverse_schedules
2026,PIT,PIT,Pittsburgh Steelers,nflverse_schedules
2026,SEA,SEA,Seattle Seahawks,nflverse_schedules
2026,SF,SF,San Francisco 49ers,nflverse_schedules
2026,TB,TB,Tampa Bay Buccaneers,nflverse_schedules
2026,TEN,TEN,Tennessee Titans,nflverse_schedules
2026,WAS,WAS,Washington Commanders,nflverse_schedules
