season,franchise_code,scheme_coach,scheme_coach_page_title,scheme_basis,prior_team_code,prior_team_name,prior_season,prior_role,mentor_head_coach,recency_years,source_url,source_revision_id
1984,TEN,Kay Dalton,Kay Dalton,offensive_coordinator,DEN,Denver Broncos,1975,,John Ralston,9,https://en.wikipedia.org/wiki/Kay_Dalton,1353818162
1984,TEN,Kay Dalton,Kay Dalton,offensive_coordinator,DEN,Denver Broncos,1976,,John Ralston,8,https://en.wikipedia.org/wiki/Kay_Dalton,1353818162
1984,TEN,Kay Dalton,Kay Dalton,offensive_coordinator,BUF,Buffalo Bills,1977,,Jim Ringo,7,https://en.wikipedia.org/wiki/Kay_Dalton,1353818162
1984,TEN,Kay Dalton,Kay Dalton,offensive_coordinator,KC,Kansas City Chiefs,1978,,Marv Levy,6,https://en.wikipedia.org/wiki/Kay_Dalton,1353818162
1984,TEN,Kay Dalton,Kay Dalton,offensive_coordinator,KC,Kansas City Chiefs,1979,,Marv Levy,5,https://en.wikipedia.org/wiki/Kay_Dalton,1353818162
1984,TEN,Kay Dalton,Kay Dalton,offensive_coordinator,TEN,Houston Oilers,1983,,Ed Biles,1,https://en.wikipedia.org/wiki/Kay_Dalton,1353818162
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,DET,Detroit Lions,1975,Offensive line coach,Rick Forzano,9,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,DET,Detroit Lions,1976,Offensive line coach,Rick Forzano,8,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,TEN,Houston Oilers,1977,Offensive line coach,Bum Phillips,7,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,TEN,Houston Oilers,1978,Offensive line coach,,6,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,TEN,Houston Oilers,1979,Offensive line coach,Bum Phillips,5,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,TEN,Houston Oilers,1980,Offensive line coach,Bum Phillips,4,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,WAS,Washington Redskins,1981,Offensive coordinator & offensive line coach,Joe Gibbs,3,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,WAS,Washington Redskins,1982,Offensive coordinator & offensive line coach,Joe Gibbs,2,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1984,WAS,Joe Bugel,Joe Bugel,offensive_coordinator,WAS,Washington Redskins,1983,Assistant head & offensive line coach,Joe Gibbs,1,https://en.wikipedia.org/wiki/Joe_Bugel,1368242009
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,TEN,Houston Oilers,1972,,Bill Peterson,13,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,NYJ,New York Jets,1976,,Lou Holtz,9,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,NYJ,New York Jets,1977,,,8,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,NYJ,New York Jets,1978,,Walt Michaels,7,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1979,,Don Shula,6,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1980,,Don Shula,5,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,WAS,Washington Redskins,1981,,Joe Gibbs,4,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,WAS,Washington Redskins,1982,,Joe Gibbs,3,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,ATL,Atlanta Falcons,1983,,Dan Henning,2,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,ATL,Dan Henning,Dan Henning,hc_fallback_no_oc_documented,ATL,Atlanta Falcons,1984,,Dan Henning,1,https://en.wikipedia.org/wiki/Dan_Henning,1366044797
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,DEN,Denver Broncos,1963,Defensive backs,,22,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,WAS,Washington Redskins,1964,Defensive backs,,21,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,WAS,Washington Redskins,1965,Defensive backs,,20,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,WAS,Washington Redskins,1966,Defensive backs,,19,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,WAS,Washington Redskins,1967,Defensive backs,,18,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,SF,San Francisco 49ers,1968,Receivers,,17,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,SF,San Francisco 49ers,1969,Receivers,,16,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,SF,San Francisco 49ers,1970,Offensive coordinator,Dick Nolan,15,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,TEN,Houston Oilers,1971,Head coach,,14,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,ARI,St. Louis Cardinals,1972,Assistant,,13,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,DAL,Dallas Cowboys,1973,Backfield,Tom Landry,12,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,DAL,Dallas Cowboys,1974,Backfield,Tom Landry,11,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,DAL,Dallas Cowboys,1975,Running backs,Tom Landry,10,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,DAL,Dallas Cowboys,1976,Running backs,Tom Landry,9,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,DET,Detroit Lions,1977,Offensive coordinator,Tommy Hudspeth,8,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,NO,New Orleans Saints,1978,Offensive coordinator,Dick Nolan,7,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,NO,New Orleans Saints,1979,Offensive coordinator,Dick Nolan,6,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,NO,New Orleans Saints,1980,Assistant,Dick Nolan,5,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,PHI,Philadelphia Eagles,1981,Assistant,Dick Vermeil,4,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,CHI,Chicago Bears,1982,Offensive coordinator,Mike Ditka,3,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,CHI,Chicago Bears,1983,Offensive coordinator,Mike Ditka,2,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,CHI,Ed Hughes,Ed Hughes,offensive_coordinator,CHI,Chicago Bears,1984,Offensive coordinator,Mike Ditka,1,https://en.wikipedia.org/wiki/Ed_Hughes,1370716291
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1962,,,23,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1963,,,22,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1964,,,21,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1965,,,20,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1966,,,19,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1967,,,18,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1968,,,17,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1969,,,16,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1970,,Tom Landry,15,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1971,,Tom Landry,14,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1972,,Tom Landry,13,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1973,,Tom Landry,12,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1974,,Tom Landry,11,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1975,,Tom Landry,10,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1976,,Tom Landry,9,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1977,,Tom Landry,8,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1978,,,7,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1979,,Tom Landry,6,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1980,,,5,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1981,,Tom Landry,4,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1982,,Tom Landry,3,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1983,,Tom Landry,2,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DAL,Jim Myers,Jim Myers,offensive_coordinator,DAL,Dallas Cowboys,1984,,Tom Landry,1,https://en.wikipedia.org/wiki/Jim_Myers,1371125036
1985,DET,Bob Baker,Bob Baker (American football),offensive_coordinator,LAR,Los Angeles Rams,1983,Quarterbacks coach,John Robinson,2,https://en.wikipedia.org/wiki/Bob_Baker_(American_football),1315411561
1985,DET,Bob Baker,Bob Baker (American football),offensive_coordinator,LAR,Los Angeles Rams,1984,Quarterbacks coach,John Robinson,1,https://en.wikipedia.org/wiki/Bob_Baker_(American_football),1315411561
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,LAR,Los Angeles Rams,1963,Receivers coach,,22,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,LAR,Los Angeles Rams,1964,Receivers coach,,21,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,LAR,Los Angeles Rams,1965,Receivers coach,,20,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1966,Receivers coach,,19,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1967,Receivers coach,,18,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1968,Receivers coach,,17,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1969,Receivers coach,,16,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1970,Receivers coach,Phil Bengtson,15,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1971,Receivers coach,Dan Devine,14,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,LAC,San Diego Chargers,1972,Offensive coordinator,,13,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,LAC,San Diego Chargers,1973,Offensive coordinator,,12,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,MIA,Miami Dolphins,1974,Receivers coach,Don Shula,11,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,KC,Kansas City Chiefs,1975,Receivers coach,Paul Wiggin,10,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,KC,Kansas City Chiefs,1976,Receivers coach,Paul Wiggin,9,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,KC,Kansas City Chiefs,1977,Offensive coordinator,Paul Wiggin,8,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,DET,Detroit Lions,1978,Offensive coordinator,Monte Clark,7,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,DET,Detroit Lions,1979,Offensive coordinator,Monte Clark,6,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,DET,Detroit Lions,1980,Offensive coordinator,Monte Clark,5,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,DET,Detroit Lions,1981,Offensive coordinator,Monte Clark,4,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1982,Offensive coordinator,Bart Starr,3,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1983,Offensive coordinator,Bart Starr,2,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,GB,Bob Schnelker,Bob Schnelker,offensive_coordinator,GB,Green Bay Packers,1984,Offensive coordinator,Forrest Gregg,1,https://en.wikipedia.org/wiki/Bob_Schnelker,1364833285
1985,IND,Rod Dowhower,Rod Dowhower,hc_fallback_no_oc_documented,ARI,St. Louis Cardinals,1973,,,12,https://en.wikipedia.org/wiki/Rod_Dowhower,1321932634
1985,IND,Rod Dowhower,Rod Dowhower,hc_fallback_no_oc_documented,DEN,Denver Broncos,1980,,Red Miller,5,https://en.wikipedia.org/wiki/Rod_Dowhower,1321932634
1985,KC,John Mackovic,John Mackovic,hc_fallback_no_oc_documented,DAL,Dallas Cowboys,1981,,Tom Landry,4,https://en.wikipedia.org/wiki/John_Mackovic,1363417058
1985,KC,John Mackovic,John Mackovic,hc_fallback_no_oc_documented,DAL,Dallas Cowboys,1982,,Tom Landry,3,https://en.wikipedia.org/wiki/John_Mackovic,1363417058
1985,KC,John Mackovic,John Mackovic,hc_fallback_no_oc_documented,KC,Kansas City Chiefs,1983,,John Mackovic,2,https://en.wikipedia.org/wiki/John_Mackovic,1363417058
1985,KC,John Mackovic,John Mackovic,hc_fallback_no_oc_documented,KC,Kansas City Chiefs,1984,,John Mackovic,1,https://en.wikipedia.org/wiki/John_Mackovic,1363417058
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,DET,Detroit Lions,1960,Defensive backs coach,,25,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,DET,Detroit Lions,1961,Defensive coordinator,,24,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,DET,Detroit Lions,1962,Defensive coordinator,,23,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1963,Head coach,,22,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1964,Head coach,,21,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1965,Head coach,,20,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1966,Head coach,,19,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1967,Head coach,,18,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1968,Head coach,,17,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,IND,Baltimore Colts,1969,Head coach,,16,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1970,Head coach,Don Shula,15,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1971,Head coach,Don Shula,14,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1972,Head coach,Don Shula,13,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1973,Head coach,Don Shula,12,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1974,Head coach,Don Shula,11,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1975,Head coach,Don Shula,10,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1976,Head coach,Don Shula,9,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1977,Head coach,Don Shula,8,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1978,Head coach,Don Shula,7,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1979,Head coach,Don Shula,6,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1980,Head coach,Don Shula,5,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1981,Head coach,Don Shula,4,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1982,Head coach,Don Shula,3,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1983,Head coach,Don Shula,2,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIA,Don Shula,Don Shula,hc_fallback_no_oc_documented,MIA,Miami Dolphins,1984,Head coach,Don Shula,1,https://en.wikipedia.org/wiki/Don_Shula,1370834928
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,GB,Green Bay Packers,1966,Assistant,,19,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,GB,Green Bay Packers,1967,Assistant,,18,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1968,Offensive coordinator,,17,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1969,Offensive coordinator,,16,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1970,Offensive coordinator,Bud Grant,15,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1971,Offensive coordinator,Bud Grant,14,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1972,Offensive coordinator,Bud Grant,13,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1973,Offensive coordinator,Bud Grant,12,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1974,Offensive coordinator,Bud Grant,11,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1975,Offensive coordinator,Bud Grant,10,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1976,Offensive coordinator,Bud Grant,9,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1977,Offensive coordinator,Bud Grant,8,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1978,Offensive coordinator,Bud Grant,7,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1979,Offensive coordinator,Bud Grant,6,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1980,Offensive coordinator,Bud Grant,5,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1981,Offensive coordinator,Bud Grant,4,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1982,Offensive coordinator,Bud Grant,3,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1983,Offensive coordinator,Bud Grant,2,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,MIN,Jerry Burns,Jerry Burns,offensive_coordinator,MIN,Minnesota Vikings,1984,Offensive coordinator,Les Steckel,1,https://en.wikipedia.org/wiki/Jerry_Burns,1350311272
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1972,Assistant,Bill Peterson,13,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1973,Assistant,Bill Peterson,12,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1974,Assistant,,11,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1975,Offensive coordinator,,10,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1976,Offensive coordinator,,9,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1977,Receivers,Bum Phillips,8,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1978,Receivers,,7,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1979,Receivers,Bum Phillips,6,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,TEN,Houston Oilers,1980,Receivers,Bum Phillips,5,https://en.wikipedia.org/wiki/King_Hill,1369312383
1985,NO,King Hill,King Hill,offensive_coordinator,NO,New Orleans Saints,1981,Offensive coordinator,Bum Phillips,4,https://en.wikipedia.org/wiki/King_Hill,1369312383
